Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2023,327.90,333.80,327.90,333.35,332.065097496157786885,499712,11136,165936914.00,250106,50.05,5.90,5.45
4-January-2023,332.50,332.50,325.85,327.10,327.576729732889343103,265171,5462,86863849.00,116244,43.84,6.65,-5.40
3-January-2023,332.00,333.10,330.35,331.00,331.475141028760248278,176737,8089,58583922.00,76339,43.19,2.75,-1.00
2-January-2023,331.50,333.95,329.65,332.75,332.116144759509743191,324483,10539,107766043.00,157703,48.60,4.30,1.25
30-December-2022,335.25,336.75,330.40,331.65,333.678191844176635389,179896,4002,60027372.00,76663,42.62,6.35,-3.60
29-December-2022,334.00,335.75,331.55,335.25,332.903887781634834945,303052,9343,100887189.00,161164,53.18,4.20,1.25
28-December-2022,333.00,335.00,331.50,334.50,332.747389918243275121,148367,4232,49368732.00,44332,29.88,3.50,1.50
27-December-2022,335.50,336.40,330.25,333.05,333.380559402398027213,194243,5204,64756840.00,56004,28.83,6.15,-2.45
26-December-2022,325.35,335.00,325.35,334.55,331.652134012040526650,326896,7097,108415756.00,126858,38.81,9.65,9.20
23-December-2022,329.00,331.90,325.35,326.35,327.939392282455866270,384060,9280,125948403.00,212816,55.41,6.55,-2.65
22-December-2022,335.00,337.45,329.90,332.35,333.041890047307278268,748722,20087,249355790.00,520682,69.54,7.55,-2.65
21-December-2022,341.00,341.15,334.55,335.20,337.055354820060702413,235246,6268,79290924.00,97927,41.63,6.60,-5.80
20-December-2022,338.40,340.90,336.70,340.05,338.542148798916807383,128509,3802,43505713.00,49134,38.23,4.20,1.65
19-December-2022,336.05,342.20,335.20,340.40,339.593726664562467763,519596,9743,176451542.00,217178,41.80,7.00,4.35
16-December-2022,338.45,339.00,331.35,335.15,334.438692295531197301,455424,9243,152311407.00,166274,36.51,7.65,-3.30
15-December-2022,345.00,346.10,338.00,338.80,341.713352849839510491,162939,4022,55678432.00,73735,45.25,8.10,-6.20
14-December-2022,345.50,347.25,343.70,345.25,345.572720431952897067,227247,4428,78530364.00,105858,46.58,3.55,-0.25
13-December-2022,344.05,346.00,342.40,345.40,344.370344136492569223,306361,4719,105501643.00,128891,42.07,3.60,1.35
12-December-2022,341.00,344.05,340.20,343.05,342.424230090896757563,316953,6079,108532387.00,74030,23.36,3.85,2.05
9-December-2022,339.15,342.50,338.00,341.10,340.208997587397700931,190251,3869,64725102.00,89200,46.89,4.50,1.95
8-December-2022,340.10,342.10,337.55,338.30,339.617480496034731027,186116,4071,63208247.00,75297,40.46,4.55,-1.80
7-December-2022,337.05,341.50,336.60,340.05,339.647155095859734621,466202,8983,158344183.00,252900,54.25,4.90,3.00
6-December-2022,334.00,338.25,334.00,337.30,336.897083450557989362,149286,3380,50294018.00,42426,28.42,4.25,3.30
5-December-2022,336.70,338.75,334.20,336.65,335.788979692801702612,214259,5572,71945811.00,81361,37.97,4.55,-0.05
2-December-2022,338.30,340.70,336.75,337.05,337.840453446738104778,309452,5994,104545404.00,120576,38.96,3.95,-1.25
1-December-2022,340.15,341.55,336.80,339.55,338.704380952380952380,548625,14627,185821691.00,237517,43.29,4.75,-0.60
30-November-2022,342.20,344.05,339.05,340.05,341.152860551403735586,190278,4118,64913884.00,68264,35.88,5.00,-2.15
29-November-2022,339.05,345.00,339.05,342.25,342.715379405309864110,491651,6780,168496359.00,281431,57.24,5.95,3.20
28-November-2022,339.30,341.70,338.85,339.95,340.461959465817563116,393199,10775,133869302.00,259443,65.98,2.85,0.65
25-November-2022,341.00,341.95,337.85,340.30,339.663092521808030637,272606,5638,92594197.00,111175,40.78,4.10,-0.70
24-November-2022,339.25,342.00,337.55,340.10,339.960480862780007641,253877,4613,86308147.00,122047,48.07,4.45,0.85
23-November-2022,342.00,342.00,337.45,339.75,339.597721737995659851,475099,10938,161342538.00,235703,49.61,4.55,-2.25
22-November-2022,336.55,341.00,335.70,340.25,338.949377272770808922,313219,7677,106165385.00,151764,48.45,5.30,3.70
21-November-2022,339.70,339.70,334.35,337.20,336.414098293143895102,271962,5415,91491851.00,138375,50.88,5.35,-2.50
18-November-2022,343.40,344.75,339.80,341.00,341.560739477202526393,347056,4593,118540704.00,178359,51.39,4.95,-2.40
17-November-2022,344.00,347.40,342.65,343.40,344.821268796352997210,235152,4164,81085411.00,92931,39.52,4.75,-0.60
16-November-2022,344.75,346.90,341.65,344.00,343.891880857169022253,262072,4487,90124433.00,76449,29.17,5.25,-0.75
15-November-2022,347.40,348.75,339.25,345.15,342.252412639272600909,869069,8362,297440962.00,192160,22.11,9.50,-2.25
14-November-2022,355.80,356.40,346.65,347.25,350.590545345393668014,646306,17735,226588773.00,298679,46.21,9.75,-8.55
11-November-2022,361.90,361.90,354.75,356.40,356.798039508384335970,301455,5093,107558553.00,110939,36.80,7.15,-5.50
10-November-2022,359.90,359.90,354.20,355.90,356.271223225857236433,355707,6440,126728168.00,146176,41.09,5.70,-4.00
9-November-2022,353.00,361.50,353.00,360.50,358.216215221608028643,652165,7500,233616078.00,318816,48.89,8.50,7.50
7-November-2022,354.00,356.40,350.10,353.45,351.639141132408980930,733198,9568,257821115.00,522398,71.25,6.30,-0.55
4-November-2022,353.00,356.00,352.80,353.55,354.232668183710113049,658298,9210,233190657.00,512119,77.79,3.20,0.55
3-November-2022,354.25,358.40,353.05,353.75,355.117145175363399790,915727,12221,325190358.00,518072,56.57,5.35,-0.50
2-November-2022,348.00,356.20,348.00,354.40,353.915530020142773853,1025678,10557,363003373.00,738990,72.05,8.20,6.40
1-November-2022,348.20,350.45,347.25,349.40,349.311776943594831636,572483,6858,199975054.00,375378,65.57,3.20,1.20
31-October-2022,347.55,350.55,344.85,348.10,347.717480969704380789,817775,7676,284354663.00,639210,78.16,5.70,0.55
28-October-2022,346.00,348.65,345.05,345.60,346.469837244372849158,1662431,11943,575982198.00,1468355,88.33,3.60,-0.40
27-October-2022,346.10,348.15,343.85,345.80,344.586521754796143868,999136,8406,344288799.00,830130,83.08,4.30,-0.30
25-October-2022,349.25,349.50,343.50,346.25,345.064051405253364134,1462263,21507,504574395.00,1224242,83.72,6.00,-3.00
24-October-2022,349.00,349.90,347.30,347.75,348.431971712369268260,167423,7114,58335526.00,124231,74.20,2.60,-1.25
21-October-2022,354.00,354.00,344.50,345.55,348.540018899344063482,1624395,23863,566166664.00,882418,54.32,9.50,-8.45
20-October-2022,346.45,350.90,344.80,349.70,347.890522526883251236,842904,14005,293238313.00,332912,39.50,6.10,3.25
19-October-2022,343.80,347.40,339.90,346.35,344.521761484081992844,521265,7316,179587136.00,185947,35.67,7.50,2.55
18-October-2022,333.00,341.00,333.00,340.25,338.840360854782453355,682934,12459,231405603.00,356526,52.20,8.00,7.25
17-October-2022,331.60,334.65,329.65,332.30,332.134404742216716626,4093613,6912,1359629717.00,4006624,97.88,5.00,0.70
14-October-2022,331.50,333.95,330.80,332.05,332.442427702918545833,397561,7399,132166144.00,233226,58.66,3.15,0.55
13-October-2022,329.05,331.25,328.00,328.65,329.397250625008267305,302396,6493,99608411.00,174173,57.60,3.25,-0.40
12-October-2022,327.05,331.40,324.80,330.15,328.785941753980694662,242420,4231,79704288.00,75802,31.27,6.60,3.10
11-October-2022,328.05,330.50,325.05,326.00,328.105480015366551778,369634,9452,121278941.00,187808,50.81,5.45,-2.05
10-October-2022,329.20,331.30,326.15,327.95,328.215514632087043792,251092,5743,82412290.00,84706,33.74,5.15,-1.25
7-October-2022,336.55,336.95,331.25,333.95,333.663090371015474433,248022,5109,82755787.00,103816,41.86,5.70,-2.60
6-October-2022,334.20,339.10,332.60,336.55,336.013800104848842918,600865,11566,201898932.00,279641,46.54,6.50,2.35
4-October-2022,328.00,333.90,328.00,332.85,331.181457964957402346,248840,5047,82411194.00,107609,43.24,5.90,4.85
3-October-2022,332.00,332.75,323.25,324.30,327.563060148608931042,344663,7315,112898867.00,115172,33.42,9.50,-7.70
30-September-2022,332.40,335.65,330.00,332.00,332.903962190689624980,536799,12735,178702514.00,255245,47.55,5.65,-0.40
29-September-2022,328.45,334.90,327.75,333.05,332.486689442435901688,452235,12187,150362118.00,165515,36.60,7.15,4.60
28-September-2022,331.10,333.30,323.00,324.90,328.035592884929948974,798418,20871,261909522.00,366405,45.89,10.30,-6.20
27-September-2022,335.50,339.55,334.00,334.85,336.551124124498561791,310108,6158,104367196.00,117235,37.80,5.55,-0.65
26-September-2022,345.00,345.95,331.80,332.55,338.152495398570900264,470506,9801,159102778.00,204219,43.40,14.15,-12.45
23-September-2022,346.85,349.50,343.25,346.25,346.869939415593981050,957177,18611,332015928.00,364807,38.11,6.25,-0.60
22-September-2022,340.85,348.65,340.80,345.10,346.149942167103576707,1119605,20310,387551206.00,333289,29.77,7.85,4.25
21-September-2022,335.00,345.10,335.00,341.05,340.928612804310972466,564513,8556,192458634.00,196863,34.87,10.10,6.05
20-September-2022,338.20,339.40,334.55,335.70,337.467880569461173174,621851,10632,209854739.00,431695,69.42,4.85,-2.50
19-September-2022,328.55,336.75,328.55,335.65,331.773114502961122424,3318674,16010,1101046809.00,2949155,88.87,8.20,7.10
16-September-2022,331.00,334.65,329.70,331.35,331.538573545518974292,543235,13630,180103357.00,315207,58.02,4.95,0.35
15-September-2022,335.35,336.95,333.00,334.15,334.618187801995601896,401082,11045,134209332.00,181284,45.20,3.95,-1.20
14-September-2022,330.00,339.00,330.00,335.35,336.087650589850464143,647537,14374,217629189.00,307538,47.49,9.00,5.35
13-September-2022,330.80,335.00,330.70,334.50,333.392583627633824054,302412,6114,100821918.00,136098,45.00,4.30,3.70
12-September-2022,331.05,332.00,329.90,330.80,330.859652242123153353,382450,10852,126537274.00,194167,50.77,2.10,-0.25
9-September-2022,330.00,333.35,330.00,330.55,331.587370307507407543,516703,11439,171332189.00,227018,43.94,3.35,0.55
8-September-2022,327.90,330.55,327.50,330.00,329.439454004579561960,315314,5806,103876872.00,152150,48.25,3.05,2.10
7-September-2022,326.10,328.20,325.30,326.00,326.718430954057384263,363584,9774,118789594.00,179068,49.25,2.90,-0.10
6-September-2022,329.65,329.90,326.50,327.15,328.120397841041053399,259199,5209,85048479.00,107347,41.41,3.40,-2.50
5-September-2022,324.40,329.65,323.85,328.75,326.812347123940936262,779226,10760,254660678.00,422417,54.21,5.80,4.35
2-September-2022,318.20,324.20,318.20,323.00,320.911395052175913339,1099837,13460,352950226.00,621401,56.50,6.00,4.80
1-September-2022,319.30,321.70,316.00,317.55,317.948651730732118107,284995,5522,90613776.00,89356,31.35,5.70,-1.75
